Tile	Base	Mean	sample
1209	45-49	-0.002710783759802382	RMNISTHS_30xdownsample
1209	50-54	0.009684081517026044	RMNISTHS_30xdownsample
1209	55-59	0.003735839853085565	RMNISTHS_30xdownsample
1209	60-64	0.007331034042088902	RMNISTHS_30xdownsample
1209	65-69	0.0027102633865681014	RMNISTHS_30xdownsample
1209	70-74	0.012524275117502981	RMNISTHS_30xdownsample
1209	75-79	9.045804714169492E-4	RMNISTHS_30xdownsample
1209	80-84	-0.005219929721985039	RMNISTHS_30xdownsample
1209	85-89	0.0030637993934554686	RMNISTHS_30xdownsample
1209	90-94	-0.009362790597634785	RMNISTHS_30xdownsample
1209	95-99	-0.006774472854093716	RMNISTHS_30xdownsample
1209	100-104	0.02609031001924933	RMNISTHS_30xdownsample
1209	105-109	-0.002722151158014441	RMNISTHS_30xdownsample
1209	110-114	0.011504715211227534	RMNISTHS_30xdownsample
1209	115-119	0.02219034405274556	RMNISTHS_30xdownsample
1209	120-124	0.015454087208787826	RMNISTHS_30xdownsample
1209	125-129	0.03243061024732086	RMNISTHS_30xdownsample
1209	130-134	0.03998565021470313	RMNISTHS_30xdownsample
1209	135-139	0.06593492199296591	RMNISTHS_30xdownsample
1209	140-144	0.07705601613491808	RMNISTHS_30xdownsample
1209	145-148	0.038024259764441126	RMNISTHS_30xdownsample
1210	1	0.011787121564118763	RMNISTHS_30xdownsample
1210	2	0.014764187053927458	RMNISTHS_30xdownsample
1210	3	0.023894358851283215	RMNISTHS_30xdownsample
1210	4	0.04330264845955867	RMNISTHS_30xdownsample
1210	5	0.02524895214468259	RMNISTHS_30xdownsample
1210	6	0.0046204298043477365	RMNISTHS_30xdownsample
1210	7	0.015396159708629398	RMNISTHS_30xdownsample
1210	8	0.03668932180095652	RMNISTHS_30xdownsample
1210	9	-0.009142845542935873	RMNISTHS_30xdownsample
1210	10-14	0.002783773166513015	RMNISTHS_30xdownsample
1210	15-19	0.014448801303302616	RMNISTHS_30xdownsample
1210	20-24	0.006291165074397753	RMNISTHS_30xdownsample
1210	25-29	-0.010178467114194234	RMNISTHS_30xdownsample
1210	30-34	0.017914785968887514	RMNISTHS_30xdownsample
1210	35-39	0.02220402806862154	RMNISTHS_30xdownsample
1210	40-44	0.043779604921365234	RMNISTHS_30xdownsample
1210	45-49	0.027968785913998317	RMNISTHS_30xdownsample
1210	50-54	0.03339994051346551	RMNISTHS_30xdownsample
1210	55-59	0.028742365730529684	RMNISTHS_30xdownsample
1210	60-64	0.03457900693813798	RMNISTHS_30xdownsample
1210	65-69	0.02440860991129412	RMNISTHS_30xdownsample
1210	70-74	0.02533716982065215	RMNISTHS_30xdownsample
1210	75-79	0.026824494811382493	RMNISTHS_30xdownsample
1210	80-84	0.043261686914881636	RMNISTHS_30xdownsample
1210	85-89	0.03443547221734988	RMNISTHS_30xdownsample
1210	90-94	0.04611997967595016	RMNISTHS_30xdownsample
1210	95-99	0.02371822557046599	RMNISTHS_30xdownsample
1210	100-104	0.025534994179714943	RMNISTHS_30xdownsample
1210	105-109	0.008345418239425584	RMNISTHS_30xdownsample
1210	110-114	0.009492476103442726	RMNISTHS_30xdownsample
1210	115-119	0.0044477425488160804	RMNISTHS_30xdownsample
1210	120-124	0.0316689736075908	RMNISTHS_30xdownsample
1210	125-129	0.03381485459329525	RMNISTHS_30xdownsample
1210	130-134	0.0044718698856200945	RMNISTHS_30xdownsample
1210	135-139	0.025720725711767756	RMNISTHS_30xdownsample
1210	140-144	0.059136771849903624	RMNISTHS_30xdownsample
1210	145-148	0.03312653319443726	RMNISTHS_30xdownsample
1211	1	0.00873496044589217	RMNISTHS_30xdownsample
1211	2	0.05216331252351125	RMNISTHS_30xdownsample
1211	3	0.03949568014621718	RMNISTHS_30xdownsample
1211	4	0.024074333978894913	RMNISTHS_30xdownsample
1211	5	0.040524414877445736	RMNISTHS_30xdownsample
1211	6	-0.006564057720133576	RMNISTHS_30xdownsample
1211	7	0.002455536345959075	RMNISTHS_30xdownsample
1211	8	-0.006435427419678064	RMNISTHS_30xdownsample
1211	9	-0.15904619499046646	RMNISTHS_30xdownsample
1211	10-14	-0.014135157131793363	RMNISTHS_30xdownsample
1211	15-19	0.017831182256387024	RMNISTHS_30xdownsample
1211	20-24	0.026367639483893868	RMNISTHS_30xdownsample
1211	25-29	-0.01787078736568759	RMNISTHS_30xdownsample
1211	30-34	0.004615975006196038	RMNISTHS_30xdownsample
1211	35-39	0.01336683896347779	RMNISTHS_30xdownsample
1211	40-44	-0.0038679706931539215	RMNISTHS_30xdownsample
1211	45-49	0.014545571480738317	RMNISTHS_30xdownsample
1211	50-54	0.008321689001714816	RMNISTHS_30xdownsample
1211	55-59	0.018894583084186678	RMNISTHS_30xdownsample
1211	60-64	0.019892079509176597	RMNISTHS_30xdownsample
1211	65-69	0.024562730287904344	RMNISTHS_30xdownsample
1211	70-74	0.016823079846183475	RMNISTHS_30xdownsample
1211	75-79	-0.0028295107188860413	RMNISTHS_30xdownsample
1211	80-84	0.007873435478547464	RMNISTHS_30xdownsample
1211	85-89	0.011675812549871267	RMNISTHS_30xdownsample
1211	90-94	0.030402705300289767	RMNISTHS_30xdownsample
1211	95-99	0.002316325416177989	RMNISTHS_30xdownsample
1211	100-104	0.021001933986919852	RMNISTHS_30xdownsample
1211	105-109	0.02819788667293821	RMNISTHS_30xdownsample
1211	110-114	0.028173093237256808	RMNISTHS_30xdownsample
1211	115-119	0.022102881765192706	RMNISTHS_30xdownsample
1211	120-124	0.018441309166718156	RMNISTHS_30xdownsample
1211	125-129	0.026004627170514993	RMNISTHS_30xdownsample
1211	130-134	0.039234666726557066	RMNISTHS_30xdownsample
1211	135-139	0.050413041896302246	RMNISTHS_30xdownsample
1211	140-144	0.03052094798352556	RMNISTHS_30xdownsample
1211	145-148	0.05530902255331327	RMNISTHS_30xdownsample
1212	1	-0.03561767861467402	RMNISTHS_30xdownsample
1212	2	-0.036633384025194005	RMNISTHS_30xdownsample
1212	3	2.396055020277288E-4	RMNISTHS_30xdownsample
1212	4	-0.0468568641825442	RMNISTHS_30xdownsample
1212	5	-0.019575240153656637	RMNISTHS_30xdownsample
1212	6	-0.04161124306621744	RMNISTHS_30xdownsample
1212	7	-0.02107256932427859	RMNISTHS_30xdownsample
1212	8	-0.07546214060379342	RMNISTHS_30xdownsample
1212	9	-0.19040770499787385	RMNISTHS_30xdownsample
1212	10-14	-0.09345340664323487	RMNISTHS_30xdownsample
1212	15-19	-0.08374196290168001	RMNISTHS_30xdownsample
1212	20-24	-0.005241652428995991	RMNISTHS_30xdownsample
1212	25-29	-0.033768812505023504	RMNISTHS_30xdownsample
1212	30-34	-0.02713655406810389	RMNISTHS_30xdownsample
1212	35-39	-0.04688947098388496	RMNISTHS_30xdownsample
1212	40-44	-0.021937811167113352	RMNISTHS_30xdownsample
1212	45-49	-0.009724755848367295	RMNISTHS_30xdownsample
1212	50-54	-0.013614259813561347	RMNISTHS_30xdownsample
1212	55-59	-0.024322858532666913	RMNISTHS_30xdownsample
1212	60-64	-0.03409120366301366	RMNISTHS_30xdownsample
1212	65-69	-0.045395813113064065	RMNISTHS_30xdownsample
1212	70-74	-0.03019341100696593	RMNISTHS_30xdownsample
1212	75-79	-0.05039797705558158	RMNISTHS_30xdownsample
1212	80-84	-0.04632780370205225	RMNISTHS_30xdownsample
1212	85-89	-0.05864385655018722	RMNISTHS_30xdownsample
1212	90-94	-0.0781339855180363	RMNISTHS_30xdownsample
1212	95-99	-0.06740911578363296	RMNISTHS_30xdownsample
1212	100-104	-0.07685283278939536	RMNISTHS_30xdownsample
1212	105-109	-0.07340646026890241	RMNISTHS_30xdownsample
1212	110-114	-0.08274201966581174	RMNISTHS_30xdownsample
1212	115-119	-0.07671258945129011	RMNISTHS_30xdownsample
1212	120-124	-0.08197866162612755	RMNISTHS_30xdownsample
1212	125-129	-0.08405707460389067	RMNISTHS_30xdownsample
1212	130-134	-0.08444774553557721	RMNISTHS_30xdownsample
1212	135-139	-0.10089665726426134	RMNISTHS_30xdownsample
1212	140-144	-0.11608633582034145	RMNISTHS_30xdownsample
1212	145-148	-0.06265825649812129	RMNISTHS_30xdownsample
1213	1	-0.016651265554997963	RMNISTHS_30xdownsample
1213	2	-0.02075841401840961	RMNISTHS_30xdownsample
1213	3	-0.00974660107602432	RMNISTHS_30xdownsample
1213	4	-0.025062659361026363	RMNISTHS_30xdownsample
1213	5	-0.030538888114726603	RMNISTHS_30xdownsample
1213	6	-0.05053618683383476	RMNISTHS_30xdownsample
1213	7	-0.036886600423038374	RMNISTHS_30xdownsample
1213	8	-0.02494287395137107	RMNISTHS_30xdownsample
1213	9	-0.4126237804785653	RMNISTHS_30xdownsample
1213	10-14	-0.056347181204607466	RMNISTHS_30xdownsample
1213	15-19	-0.011711121840495053	RMNISTHS_30xdownsample
1213	20-24	-0.02254510679221511	RMNISTHS_30xdownsample
1213	25-29	-0.040524620945859624	RMNISTHS_30xdownsample
1213	30-34	-0.03680113690273501	RMNISTHS_30xdownsample
1213	35-39	-0.030846962611427386	RMNISTHS_30xdownsample
1213	40-44	-0.002110369966452197	RMNISTHS_30xdownsample
1213	45-49	-0.031922289746201926	RMNISTHS_30xdownsample
1213	50-54	-0.0202464491888783	RMNISTHS_30xdownsample
1213	55-59	-0.03322121789639709	RMNISTHS_30xdownsample
1213	60-64	-0.02810339700219089	RMNISTHS_30xdownsample
1213	65-69	-0.04880027805065623	RMNISTHS_30xdownsample
1213	70-74	-0.026272159263747596	RMNISTHS_30xdownsample
1213	75-79	-0.021246013236673633	RMNISTHS_30xdownsample
1213	80-84	-0.07678047365856244	RMNISTHS_30xdownsample
1213	85-89	-0.06708503757770501	RMNISTHS_30xdownsample
1213	90-94	-0.06868212989121503	RMNISTHS_30xdownsample
1213	95-99	-0.10767664540149369	RMNISTHS_30xdownsample
1213	100-104	-0.07117604512199804	RMNISTHS_30xdownsample
1213	105-109	-0.08258098843025152	RMNISTHS_30xdownsample
1213	110-114	-0.08516643686439807	RMNISTHS_30xdownsample
1213	115-119	-0.06773016861018633	RMNISTHS_30xdownsample
1213	120-124	-0.08904787387252	RMNISTHS_30xdownsample
1213	125-129	-0.08079180443623812	RMNISTHS_30xdownsample
1213	130-134	-0.07125165111627041	RMNISTHS_30xdownsample
1213	135-139	-0.06643196222108827	RMNISTHS_30xdownsample
1213	140-144	-0.04709561490872005	RMNISTHS_30xdownsample
1213	145-148	-0.014107683559210216	RMNISTHS_30xdownsample
1214	1	-0.009174342985318162	RMNISTHS_30xdownsample
1214	2	-0.028355029890285266	RMNISTHS_30xdownsample
1214	3	0.02142400913454523	RMNISTHS_30xdownsample
1214	4	-0.014634465794202356	RMNISTHS_30xdownsample
1214	5	0.018859213204915903	RMNISTHS_30xdownsample
1214	6	-0.03887166088352245	RMNISTHS_30xdownsample
1214	7	-0.03100469546671647	RMNISTHS_30xdownsample
1214	8	-0.02619163865121621	RMNISTHS_30xdownsample
1214	9	-0.14920543266874375	RMNISTHS_30xdownsample
1214	10-14	-0.013350323225889582	RMNISTHS_30xdownsample
1214	15-19	-0.03688801366486416	RMNISTHS_30xdownsample
1214	20-24	0.004036412118672672	RMNISTHS_30xdownsample
1214	25-29	-0.03143996913678393	RMNISTHS_30xdownsample
1214	30-34	-0.006651548345736558	RMNISTHS_30xdownsample
1214	35-39	-0.009206680513560883	RMNISTHS_30xdownsample
1214	40-44	-0.020411176906964812	RMNISTHS_30xdownsample
1214	45-49	-0.03241441813392143	RMNISTHS_30xdownsample
1214	50-54	-0.0034957846475585086	RMNISTHS_30xdownsample
1214	55-59	-0.011868205456476488	RMNISTHS_30xdownsample
1214	60-64	-0.007244953174495805	RMNISTHS_30xdownsample
1214	65-69	0.00499629872605567	RMNISTHS_30xdownsample
1214	70-74	-0.023340115314674392	RMNISTHS_30xdownsample
1214	75-79	-0.0416564122973071	RMNISTHS_30xdownsample
1214	80-84	-0.05577390506611124	RMNISTHS_30xdownsample
1214	85-89	-0.0187868055388698	RMNISTHS_30xdownsample
1214	90-94	-0.048692899811261015	RMNISTHS_30xdownsample
1214	95-99	-0.06019304004796311	RMNISTHS_30xdownsample
1214	100-104	-0.04475650053044333	RMNISTHS_30xdownsample
1214	105-109	-0.06401506448030148	RMNISTHS_30xdownsample
1214	110-114	-0.06275372235849375	RMNISTHS_30xdownsample
1214	115-119	-0.08629754213449203	RMNISTHS_30xdownsample
1214	120-124	-0.06726136621934486	RMNISTHS_30xdownsample
1214	125-129	-0.018719555580197778	RMNISTHS_30xdownsample
1214	130-134	-0.05858333255109471	RMNISTHS_30xdownsample
1214	135-139	-0.03980977991093937	RMNISTHS_30xdownsample
1214	140-144	-0.07123029121589752	RMNISTHS_30xdownsample
1214	145-148	-0.008336566662030975	RMNISTHS_30xdownsample
1215	1	0.002342648626076027	RMNISTHS_30xdownsample
1215	2	-0.010678754658790979	RMNISTHS_30xdownsample
1215	3	0.015185937459634147	RMNISTHS_30xdownsample
1215	4	-0.009323781087672955	RMNISTHS_30xdownsample
1215	5	-0.014864434438184304	RMNISTHS_30xdownsample
1215	6	-0.024899671968750425	RMNISTHS_30xdownsample
1215	7	-0.017253301078998362	RMNISTHS_30xdownsample
1215	8	-0.01956116007023212	RMNISTHS_30xdownsample
1215	9	-0.16209832138308755	RMNISTHS_30xdownsample
1215	10-14	-0.06950479627977657	RMNISTHS_30xdownsample
1215	15-19	0.017583170111450386	RMNISTHS_30xdownsample
1215	20-24	0.011056621728275928	RMNISTHS_30xdownsample
1215	25-29	-0.008580507243117097	RMNISTHS_30xdownsample
1215	30-34	-0.0072616698525642676	RMNISTHS_30xdownsample
1215	35-39	-0.01396173004481227	RMNISTHS_30xdownsample
1215	40-44	-0.023264736351954696	RMNISTHS_30xdownsample
1215	45-49	-0.019255144541791225	RMNISTHS_30xdownsample
1215	50-54	-0.03238165585459285	RMNISTHS_30xdownsample
1215	55-59	-0.05416938286817796	RMNISTHS_30xdownsample
1215	60-64	-0.018478468111013058	RMNISTHS_30xdownsample
1215	65-69	-0.030552100713148178	RMNISTHS_30xdownsample
1215	70-74	-0.045912169522928536	RMNISTHS_30xdownsample
1215	75-79	-0.05769727623297172	RMNISTHS_30xdownsample
1215	80-84	-0.05377523072221635	RMNISTHS_30xdownsample
1215	85-89	-0.07443213493982981	RMNISTHS_30xdownsample
1215	90-94	-0.10122745959388979	RMNISTHS_30xdownsample
1215	95-99	-0.12948104639117375	RMNISTHS_30xdownsample
1215	100-104	-0.10457313014921255	RMNISTHS_30xdownsample
1215	105-109	-0.1370606185923542	RMNISTHS_30xdownsample
1215	110-114	-0.12256993639582348	RMNISTHS_30xdownsample
1215	115-119	-0.14206823434637883	RMNISTHS_30xdownsample
1215	120-124	-0.14274628784045262	RMNISTHS_30xdownsample
1215	125-129	-0.1441247087653963	RMNISTHS_30xdownsample
1215	130-134	-0.15245142532120326	RMNISTHS_30xdownsample
1215	135-139	-0.156417688200861	RMNISTHS_30xdownsample
1215	140-144	-0.14291112782443705	RMNISTHS_30xdownsample
1215	145-148	-0.06272904894548503	RMNISTHS_30xdownsample
1216	1	0.0023127634217026127	RMNISTHS_30xdownsample
1216	2	-8.318649671750222E-4	RMNISTHS_30xdownsample
1216	3	-0.0024707004879047645	RMNISTHS_30xdownsample
1216	4	0.019352550105985244	RMNISTHS_30xdownsample
1216	5	0.00350077540957372	RMNISTHS_30xdownsample
1216	6	-0.005966576579414351	RMNISTHS_30xdownsample
1216	7	-0.027426854200346185	RMNISTHS_30xdownsample
1216	8	-0.016405845381772366	RMNISTHS_30xdownsample
1216	9	-0.03898578127284935	RMNISTHS_30xdownsample
1216	10-14	-0.01808389442415148	RMNISTHS_30xdownsample
1216	15-19	0.0276590656432667	RMNISTHS_30xdownsample
1216	20-24	0.030294854312401753	RMNISTHS_30xdownsample
1216	25-29	-0.00538871557038334	RMNISTHS_30xdownsample
1216	30-34	-0.005299167119748205	RMNISTHS_30xdownsample
1216	35-39	-0.0036970475557289717	RMNISTHS_30xdownsample
1216	40-44	-0.028484810100302127	RMNISTHS_30xdownsample
1216	45-49	-0.021456375509725234	RMNISTHS_30xdownsample
1216	50-54	-0.0384945146626805	RMNISTHS_30xdownsample
1216	55-59	-0.0313568297762572	RMNISTHS_30xdownsample
1216	60-64	-0.0313314613337603	RMNISTHS_30xdownsample
1216	65-69	-0.020123522496405144	RMNISTHS_30xdownsample
1216	70-74	-0.03841462011174457	RMNISTHS_30xdownsample
1216	75-79	-0.09022435692062203	RMNISTHS_30xdownsample
1216	80-84	-0.1164848465543642	RMNISTHS_30xdownsample
1216	85-89	-0.13472325815745378	RMNISTHS_30xdownsample
1216	90-94	-0.15936808703993677	RMNISTHS_30xdownsample
1216	95-99	-0.18552652143076642	RMNISTHS_30xdownsample
1216	100-104	-0.15781771434762604	RMNISTHS_30xdownsample
1216	105-109	-0.1963670888040845	RMNISTHS_30xdownsample
1216	110-114	-0.19824866608565017	RMNISTHS_30xdownsample
1216	115-119	-0.20009032670256843	RMNISTHS_30xdownsample
1216	120-124	-0.23642491733615856	RMNISTHS_30xdownsample
1216	125-129	-0.2511623797885356	RMNISTHS_30xdownsample
1216	130-134	-0.2995201906362581	RMNISTHS_30xdownsample
1216	135-139	-0.31390797535637915	RMNISTHS_30xdownsample
1216	140-144	-0.35174833680111917	RMNISTHS_30xdownsample
1216	145-148	-0.2282919145607103	RMNISTHS_30xdownsample
2101	1	0.03697039785126677	RMNISTHS_30xdownsample
2101	2	0.03150630633640006	RMNISTHS_30xdownsample
2101	3	-0.019359334989477617	RMNISTHS_30xdownsample
2101	4	9.083638976328245E-4	RMNISTHS_30xdownsample
2101	5	0.02286124103704168	RMNISTHS_30xdownsample
2101	6	0.04763311681507787	RMNISTHS_30xdownsample
2101	7	0.06379869734611177	RMNISTHS_30xdownsample
2101	8	0.03376436136256444	RMNISTHS_30xdownsample
2101	9	0.13221898110358055	RMNISTHS_30xdownsample
2101	10-14	0.05174102089963384	RMNISTHS_30xdownsample
2101	15-19	-0.012004947994672222	RMNISTHS_30xdownsample
2101	20-24	-0.003998517549284486	RMNISTHS_30xdownsample
2101	25-29	0.025937469485391773	RMNISTHS_30xdownsample
2101	30-34	0.0378078656115548	RMNISTHS_30xdownsample
2101	35-39	0.021228838813598827	RMNISTHS_30xdownsample
2101	40-44	0.025975894808190958	RMNISTHS_30xdownsample
2101	45-49	0.017200954473427288	RMNISTHS_30xdownsample
2101	50-54	0.03497119071457888	RMNISTHS_30xdownsample
2101	55-59	0.02449774513712555	RMNISTHS_30xdownsample
2101	60-64	0.026765102138835317	RMNISTHS_30xdownsample
2101	65-69	0.05406692647322586	RMNISTHS_30xdownsample
2101	70-74	0.044320983655019575	RMNISTHS_30xdownsample
2101	75-79	0.061329877680528	RMNISTHS_30xdownsample
2101	80-84	0.06938196794354567	RMNISTHS_30xdownsample
2101	85-89	0.10109460365005418	RMNISTHS_30xdownsample
2101	90-94	0.11667093556897967	RMNISTHS_30xdownsample
2101	95-99	0.10069230026675413	RMNISTHS_30xdownsample
2101	100-104	0.06653179311937052	RMNISTHS_30xdownsample
2101	105-109	0.13133632658888672	RMNISTHS_30xdownsample
2101	110-114	0.13332289503570394	RMNISTHS_30xdownsample
2101	115-119	0.1465734171317088	RMNISTHS_30xdownsample
2101	120-124	0.14170224098178963	RMNISTHS_30xdownsample
2101	125-129	0.11696551390879151	RMNISTHS_30xdownsample
2101	130-134	0.1360096303499141	RMNISTHS_30xdownsample
2101	135-139	0.12913971821070547	RMNISTHS_30xdownsample
2101	140-144	0.12476291572703602	RMNISTHS_30xdownsample
2101	145-148	0.06155485650667458	RMNISTHS_30xdownsample
2102	1	-0.015724142786698536	RMNISTHS_30xdownsample
2102	2	-0.015315925098352778	RMNISTHS_30xdownsample
2102	3	-0.012422051769917175	RMNISTHS_30xdownsample
2102	4	0.012173833610809481	RMNISTHS_30xdownsample
2102	5	0.00163308009509322	RMNISTHS_30xdownsample
2102	6	0.011094215874535962	RMNISTHS_30xdownsample
2102	7	0.036957386710085416	RMNISTHS_30xdownsample
2102	8	0.03588049538106475	RMNISTHS_30xdownsample
2102	9	0.12862379317666495	RMNISTHS_30xdownsample
2102	10-14	0.049485780699196624	RMNISTHS_30xdownsample
2102	15-19	-0.004644871703675335	RMNISTHS_30xdownsample
2102	20-24	0.00671059375060068	RMNISTHS_30xdownsample
2102	25-29	0.022400381070763586	RMNISTHS_30xdownsample
2102	30-34	0.013566578339922586	RMNISTHS_30xdownsample
2102	35-39	0.01687607101209565	RMNISTHS_30xdownsample
2102	40-44	0.052231151888378236	RMNISTHS_30xdownsample
2102	45-49	0.0488481130009113	RMNISTHS_30xdownsample
2102	50-54	0.015319437665716862	RMNISTHS_30xdownsample
2102	55-59	0.027185907776477336	RMNISTHS_30xdownsample
2102	60-64	0.0244918650216448	RMNISTHS_30xdownsample
2102	65-69	0.030569638030506496	RMNISTHS_30xdownsample
2102	70-74	0.04155975335909545	RMNISTHS_30xdownsample
2102	75-79	0.05546541381265868	RMNISTHS_30xdownsample
2102	80-84	0.08441381202074538	RMNISTHS_30xdownsample
2102	85-89	0.10044873057398362	RMNISTHS_30xdownsample
2102	90-94	0.10303851127563846	RMNISTHS_30xdownsample
2102	95-99	0.12132856580877416	RMNISTHS_30xdownsample
2102	100-104	0.12597374765217495	RMNISTHS_30xdownsample
2102	105-109	0.13302757972725487	RMNISTHS_30xdownsample
2102	110-114	0.10921009285766559	RMNISTHS_30xdownsample
2102	115-119	0.11890407133508418	RMNISTHS_30xdownsample
2102	120-124	0.1352340648364354	RMNISTHS_30xdownsample
2102	125-129	0.08568527853901742	RMNISTHS_30xdownsample
2102	130-134	0.06993054529950982	RMNISTHS_30xdownsample
2102	135-139	0.08558641241323883	RMNISTHS_30xdownsample
2102	140-144	0.0838987853781532	RMNISTHS_30xdownsample
2102	145-148	0.02106569026258498	RMNISTHS_30xdownsample
2103	1	0.010114108994386584	RMNISTHS_30xdownsample
2103	2	0.008005425471409922	RMNISTHS_30xdownsample
2103	3	-0.03019312833574972	RMNISTHS_30xdownsample
2103	4	0.03989728564297934	RMNISTHS_30xdownsample
2103	5	0.04697179777409488	RMNISTHS_30xdownsample
2103	6	0.07375818594731243	RMNISTHS_30xdownsample
2103	7	0.06621603271928223	RMNISTHS_30xdownsample
2103	8	0.01679188132617071	RMNISTHS_30xdownsample
2103	9	0.1702138129082691	RMNISTHS_30xdownsample
2103	10-14	0.04157569886732304	RMNISTHS_30xdownsample
2103	15-19	0.023693665633803818	RMNISTHS_30xdownsample
2103	20-24	-0.011842860362239804	RMNISTHS_30xdownsample
2103	25-29	0.02864204656258451	RMNISTHS_30xdownsample
2103	30-34	0.04029744222529885	RMNISTHS_30xdownsample
2103	35-39	0.03859073851433337	RMNISTHS_30xdownsample
2103	40-44	0.03738211460069607	RMNISTHS_30xdownsample
2103	45-49	0.029857401346422563	RMNISTHS_30xdownsample
2103	50-54	0.05712214055020581	RMNISTHS_30xdownsample
2103	55-59	0.05574343644978086	RMNISTHS_30xdownsample
2103	60-64	0.029920446199451334	RMNISTHS_30xdownsample
2103	65-69	0.043374859798685605	RMNISTHS_30xdownsample
2103	70-74	-9.999346564164568E-4	RMNISTHS_30xdownsample
2103	75-79	0.06783529894456564	RMNISTHS_30xdownsample
2103	80-84	0.06913040357555289	RMNISTHS_30xdownsample
2103	85-89	0.0657569333917003	RMNISTHS_30xdownsample
2103	90-94	0.08067024897574626	RMNISTHS_30xdownsample
2103	95-99	0.1032481932534921	RMNISTHS_30xdownsample
2103	100-104	0.07052722265723688	RMNISTHS_30xdownsample
2103	105-109	0.11281800541227938	RMNISTHS_30xdownsample
2103	110-114	0.11748610534155546	RMNISTHS_30xdownsample
2103	115-119	0.09794778630620726	RMNISTHS_30xdownsample
2103	120-124	0.10887689259376998	RMNISTHS_30xdownsample
2103	125-129	0.07989501407695343	RMNISTHS_30xdownsample
2103	130-134	0.10927539317791712	RMNISTHS_30xdownsample
2103	135-139	0.14736168720602905	RMNISTHS_30xdownsample
2103	140-144	0.09217332858593963	RMNISTHS_30xdownsample
2103	145-148	0.04979612026818003	RMNISTHS_30xdownsample
2104	1	-0.0056444533620982895	RMNISTHS_30xdownsample
2104	2	-0.017528906902043673	RMNISTHS_30xdownsample
2104	3	-0.03923834979408625	RMNISTHS_30xdownsample
2104	4	-0.014254265365792662	RMNISTHS_30xdownsample
2104	5	-0.014510877343735018	RMNISTHS_30xdownsample
2104	6	-0.0030292674228142857	RMNISTHS_30xdownsample
2104	7	0.03227204847182108	RMNISTHS_30xdownsample
2104	8	-0.008110491547025589	RMNISTHS_30xdownsample
2104	9	0.12452486600178148	RMNISTHS_30xdownsample
2104	10-14	0.02802945316450689	RMNISTHS_30xdownsample
2104	15-19	-0.0246097457082044	RMNISTHS_30xdownsample
2104	20-24	-0.027953267398739712	RMNISTHS_30xdownsample
2104	25-29	0.0031752392099910765	RMNISTHS_30xdownsample
2104	30-34	0.005278635760983974	RMNISTHS_30xdownsample
2104	35-39	-4.311346764040991E-5	RMNISTHS_30xdownsample
2104	40-44	-0.012390637379194658	RMNISTHS_30xdownsample
2104	45-49	-0.028046628804510476	RMNISTHS_30xdownsample
2104	50-54	-0.013595996608749772	RMNISTHS_30xdownsample
2104	55-59	-0.04289715368351921	RMNISTHS_30xdownsample
2104	60-64	-0.024961766393914786	RMNISTHS_30xdownsample
2104	65-69	-0.07288845942586875	RMNISTHS_30xdownsample
2104	70-74	-0.06078639661728502	RMNISTHS_30xdownsample
2104	75-79	-0.001880978698807212	RMNISTHS_30xdownsample
2104	80-84	-0.043258613625795306	RMNISTHS_30xdownsample
2104	85-89	-0.049116337079876615	RMNISTHS_30xdownsample
2104	90-94	-0.003835053251403764	RMNISTHS_30xdownsample
2104	95-99	-0.019053471370305886	RMNISTHS_30xdownsample
2104	100-104	-0.09555732297789987	RMNISTHS_30xdownsample
2104	105-109	-0.047251435920180995	RMNISTHS_30xdownsample
2104	110-114	-0.07026151574811479	RMNISTHS_30xdownsample
2104	115-119	-0.03502161118717595	RMNISTHS_30xdownsample
2104	120-124	-0.04021712916309994	RMNISTHS_30xdownsample
2104	125-129	0.01025823783509594	RMNISTHS_30xdownsample
2104	130-134	0.012843439712213467	RMNISTHS_30xdownsample
2104	135-139	-0.026901417954992013	RMNISTHS_30xdownsample
2104	140-144	0.001299382777187219	RMNISTHS_30xdownsample
2104	145-148	-0.012402236771745123	RMNISTHS_30xdownsample
2105	1	-0.030067091333258134	RMNISTHS_30xdownsample
2105	2	0.01605068681164923	RMNISTHS_30xdownsample
2105	3	-0.011559491710482206	RMNISTHS_30xdownsample
2105	4	0.011919158083262715	RMNISTHS_30xdownsample
2105	5	0.0354727165051365	RMNISTHS_30xdownsample
2105	6	0.02997871460507895	RMNISTHS_30xdownsample
2105	7	0.03745947430791219	RMNISTHS_30xdownsample
2105	8	1.424744602473993E-5	RMNISTHS_30xdownsample
2105	9	0.13451170314758443	RMNISTHS_30xdownsample
2105	10-14	0.03809049818546839	RMNISTHS_30xdownsample
2105	15-19	-0.015338069328890924	RMNISTHS_30xdownsample
2105	20-24	-0.009201951371959893	RMNISTHS_30xdownsample
2105	25-29	-0.0029745880038376526	RMNISTHS_30xdownsample
2105	30-34	0.01332436493356326	RMNISTHS_30xdownsample
2105	35-39	-2.7662158877106435E-4	RMNISTHS_30xdownsample
2105	40-44	-4.000782665229963E-4	RMNISTHS_30xdownsample
2105	45-49	0.0169999169896613	RMNISTHS_30xdownsample
2105	50-54	-0.01656047567087171	RMNISTHS_30xdownsample
2105	55-59	0.004798447793376681	RMNISTHS_30xdownsample
2105	60-64	0.019617504236826733	RMNISTHS_30xdownsample
2105	65-69	-3.8890235769173387E-4	RMNISTHS_30xdownsample
